"workerid","rt","trial_type","trial_num","name","response","gender","endpoint_high","negation","endpoint_low","sentence_type","adjective","referent","positive","superlative_endpoints","slider_position","antonym"
40,13587,"four_sliders",4,"Stephen",0.33,"male","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,2,"ugly"
40,13587,"four_sliders",4,"Emma",0.27,"female","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,3,"ugly"
40,13587,"four_sliders",4,"Michelle",0.97,"female","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,4,"ugly"
40,20679,"four_sliders",5,"Julia",0.35,"female","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,1,"skinny"
40,20679,"four_sliders",5,"Samuel",0.03,"male","fattest","lexical","skinniest","antonym","skinny","person","fat",1,2,"skinny"
40,20679,"four_sliders",5,"Claire",0.67,"female","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,3,"skinny"
40,20679,"four_sliders",5,"Alexander",0.96,"male","fattest","lexical","skinniest","positive","fat","person","fat",1,4,"skinny"
40,15405,"four_sliders",6,"Kathleen",0.23,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,1,"unintelligent"
40,15405,"four_sliders",6,"Mia",0.1,"female","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,2,"unintelligent"
40,15405,"four_sliders",6,"Alison",0.9,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,3,"unintelligent"
40,15405,"four_sliders",6,"John",0.8,"male","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,4,"unintelligent"
40,16906,"four_sliders",7,"Jennifer",0.4,"female","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,1,"unattractive"
40,16906,"four_sliders",7,"Anthony",0.83,"male","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,2,"unattractive"
40,16906,"four_sliders",7,"Sophia",0.3,"female","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,3,"unattractive"
40,16906,"four_sliders",7,"Greg",0.97,"male","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,4,"unattractive"
40,15452,"four_sliders",8,"Lucas",0.8,"male","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,1,"foolish"
40,15452,"four_sliders",8,"Maya",0.27,"female","most wise","lexical","most foolish","antonym","foolish","person","wise",0,2,"foolish"
40,15452,"four_sliders",8,"Michael",0.92,"male","most wise","lexical","most foolish","positive","wise","person","wise",0,3,"foolish"
40,15452,"four_sliders",8,"David",0.41,"male","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,4,"foolish"
40,15468,"four_sliders",9,"Laura",0.17,"female","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,1,"unhappy"
40,15468,"four_sliders",9,"Daniel",0.29,"male","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,2,"unhappy"
40,15468,"four_sliders",9,"Tom",0.49,"male","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,3,"unhappy"
40,15468,"four_sliders",9,"Monica",0.71,"female","happiest","morphological","unhappiest","positive","happy","person","happy",1,4,"unhappy"
40,23674,"four_sliders",10,"Cameron",0.1,"male","most polite","morphological","most impolite","antonym","impolite","person","polite",0,1,"impolite"
40,23674,"four_sliders",10,"Veronica",0.37,"female","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,2,"impolite"
40,23674,"four_sliders",10,"Eric",0.95,"male","most polite","morphological","most impolite","positive","polite","person","polite",0,3,"impolite"
40,23674,"four_sliders",10,"William",0.21,"male","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,4,"impolite"
41,63958,"four_sliders",1,"Stephen",0.65,"male","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,1,"skinny"
41,63958,"four_sliders",1,"Diana",0.23,"female","fattest","lexical","skinniest","antonym","skinny","person","fat",1,2,"skinny"
41,63958,"four_sliders",1,"Charles",0.24,"male","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,3,"skinny"
41,63958,"four_sliders",1,"William",0.79,"male","fattest","lexical","skinniest","positive","fat","person","fat",1,4,"skinny"
41,35103,"four_sliders",2,"Monica",0.59,"female","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,1,"foolish"
41,35103,"four_sliders",2,"Gabriel",0.19,"male","most wise","lexical","most foolish","antonym","foolish","person","wise",0,2,"foolish"
41,35103,"four_sliders",2,"John",0.73,"male","most wise","lexical","most foolish","positive","wise","person","wise",0,3,"foolish"
41,35103,"four_sliders",2,"Greg",0.31,"male","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,4,"foolish"
41,28285,"four_sliders",3,"Anthony",0.3,"male","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,1,"dishonest"
41,28285,"four_sliders",3,"Alison",0.62,"female","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,2,"dishonest"
41,28285,"four_sliders",3,"Jennifer",0.32,"female","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,3,"dishonest"
41,28285,"four_sliders",3,"Cameron",0.74,"male","most honest","morphological","most dishonest","positive","honest","person","honest",0,4,"dishonest"
41,43421,"four_sliders",4,"Samuel",0.63,"male","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,1,"unattractive"
41,43421,"four_sliders",4,"Daniel",0.32,"male","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,2,"unattractive"
41,43421,"four_sliders",4,"Eric",0.28,"male","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,3,"unattractive"
41,43421,"four_sliders",4,"Stephanie",0.67,"female","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,4,"unattractive"
41,21253,"four_sliders",5,"Alicia",0.32,"female","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,1,"uneducated"
41,21253,"four_sliders",5,"David",0.71,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,2,"uneducated"
41,21253,"four_sliders",5,"Angela",0.61,"female","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,3,"uneducated"
41,21253,"four_sliders",5,"Melinda",0.3,"female","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,4,"uneducated"
41,14766,"four_sliders",6,"Mia",0.74,"female","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,1,"ugly"
41,14766,"four_sliders",6,"Michael",0.2,"male","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,2,"ugly"
41,14766,"four_sliders",6,"Jeremy",0.34,"male","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,3,"ugly"
41,14766,"four_sliders",6,"Veronica",0.65,"female","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,4,"ugly"
41,20535,"four_sliders",7,"Sasha",0.65,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,1,"quiet"
41,20535,"four_sliders",7,"Andrew",0.31,"male","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,2,"quiet"
41,20535,"four_sliders",7,"Julia",0.75,"female","most loud","lexical","most quiet","positive","loud","person","loud",0,3,"quiet"
41,20535,"four_sliders",7,"Maya",0.18,"female","most loud","lexical","most quiet","antonym","quiet","person","loud",0,4,"quiet"
41,15078,"four_sliders",8,"Lucas",0.33,"male","richest","lexical","poorest","neg_positive","not rich","person","rich",1,1,"poor"
41,15078,"four_sliders",8,"Michelle",0.63,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,2,"poor"
41,15078,"four_sliders",8,"Dylan",0.77,"male","richest","lexical","poorest","positive","rich","person","rich",1,3,"poor"
41,15078,"four_sliders",8,"Claire",0.16,"female","richest","lexical","poorest","antonym","poor","person","rich",1,4,"poor"
41,22526,"four_sliders",9,"Sophia",0.69,"female","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,1,"unfriendly"
41,22526,"four_sliders",9,"Tom",0.64,"male","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,2,"unfriendly"
41,22526,"four_sliders",9,"Kim",0.17,"female","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,3,"unfriendly"
41,22526,"four_sliders",9,"Laura",0.23,"female","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,4,"unfriendly"
41,20638,"four_sliders",10,"Alexander",0.16,"male","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,1,"unhappy"
41,20638,"four_sliders",10,"Lee",0.17,"male","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,2,"unhappy"
41,20638,"four_sliders",10,"Emma",0.68,"female","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,3,"unhappy"
41,20638,"four_sliders",10,"Kathleen",0.72,"female","happiest","morphological","unhappiest","positive","happy","person","happy",1,4,"unhappy"
42,4742,"four_sliders",1,"Daniel",0.33,"male","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,1,"foolish"
42,4742,"four_sliders",1,"Michelle",0.61,"female","most wise","lexical","most foolish","antonym","foolish","person","wise",0,2,"foolish"
42,4742,"four_sliders",1,"Jennifer",0.7,"female","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,3,"foolish"
42,4742,"four_sliders",1,"Stephen",0.45,"male","most wise","lexical","most foolish","positive","wise","person","wise",0,4,"foolish"
42,4206,"four_sliders",2,"Angela",0.54,"female","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,1,"skinny"
42,4206,"four_sliders",2,"William",0.36,"male","fattest","lexical","skinniest","positive","fat","person","fat",1,2,"skinny"
42,4206,"four_sliders",2,"Jeremy",0.76,"male","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,3,"skinny"
42,4206,"four_sliders",2,"Andrew",0.24,"male","fattest","lexical","skinniest","antonym","skinny","person","fat",1,4,"skinny"
42,3295,"four_sliders",3,"Greg",0.31,"male","most brave","lexical","most cowardly","positive","brave","person","brave",0,1,"cowardly"
42,3295,"four_sliders",3,"Monica",0.55,"female","most brave","lexical","most cowardly","neg_positive","not brave","person","brave",0,2,"cowardly"
42,3295,"four_sliders",3,"Veronica",0.78,"female","most brave","lexical","most cowardly","antonym","cowardly","person","brave",0,3,"cowardly"
42,3295,"four_sliders",3,"David",0.45,"male","most brave","lexical","most cowardly","neg_antonym","not cowardly","person","brave",0,4,"cowardly"
42,4888,"four_sliders",4,"Dylan",0.29,"male","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,1,"unhappy"
42,4888,"four_sliders",4,"Alison",0.66,"female","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,2,"unhappy"
42,4888,"four_sliders",4,"Kathleen",0.52,"female","happiest","morphological","unhappiest","positive","happy","person","happy",1,3,"unhappy"
42,4888,"four_sliders",4,"Lucas",0.81,"male","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,4,"unhappy"
42,5248,"four_sliders",5,"Eric",0.63,"male","most mature","morphological","most immature","antonym","immature","person","mature",0,1,"immature"
42,5248,"four_sliders",5,"Cameron",0.44,"male","most mature","morphological","most immature","positive","mature","person","mature",0,2,"immature"
42,5248,"four_sliders",5,"Samuel",0.27,"male","most mature","morphological","most immature","neg_positive","not mature","person","mature",0,3,"immature"
42,5248,"four_sliders",5,"John",0.57,"male","most mature","morphological","most immature","neg_antonym","not immature","person","mature",0,4,"immature"
42,3328,"four_sliders",6,"Emma",0.5,"female","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,1,"unattractive"
42,3328,"four_sliders",6,"Stephanie",0.73,"female","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,2,"unattractive"
42,3328,"four_sliders",6,"Sasha",0.32,"female","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,3,"unattractive"
42,3328,"four_sliders",6,"Gabriel",0.51,"male","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,4,"unattractive"
42,4271,"four_sliders",7,"Diana",0.42,"female","most successful","morphological","most unsuccessful","neg_positive","not successful","person","successful",0,1,"unsuccessful"
42,4271,"four_sliders",7,"Alexander",0.3,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,2,"unsuccessful"
42,4271,"four_sliders",7,"Tom",0.45,"male","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,3,"unsuccessful"
42,4271,"four_sliders",7,"Alicia",0.64,"female","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,4,"unsuccessful"
42,3497,"four_sliders",8,"Lee",0.56,"male","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,1,"unfriendly"
42,3497,"four_sliders",8,"Melinda",0.39,"female","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,2,"unfriendly"
42,3497,"four_sliders",8,"Kim",0.31,"female","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,3,"unfriendly"
42,3497,"four_sliders",8,"Laura",0.5,"female","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,4,"unfriendly"
42,2768,"four_sliders",9,"Julia",0.46,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,1,"poor"
42,2768,"four_sliders",9,"Sophia",0.72,"female","richest","lexical","poorest","neg_positive","not rich","person","rich",1,2,"poor"
42,2768,"four_sliders",9,"Charles",0.59,"male","richest","lexical","poorest","positive","rich","person","rich",1,3,"poor"
42,2768,"four_sliders",9,"Maya",0.33,"female","richest","lexical","poorest","antonym","poor","person","rich",1,4,"poor"
42,2911,"four_sliders",10,"Michael",0.45,"male","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,1,"quiet"
42,2911,"four_sliders",10,"Mia",0.37,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
42,2911,"four_sliders",10,"Anthony",0.65,"male","most loud","lexical","most quiet","antonym","quiet","person","loud",0,3,"quiet"
42,2911,"four_sliders",10,"Claire",0.47,"female","most loud","lexical","most quiet","positive","loud","person","loud",0,4,"quiet"
43,47084,"four_sliders",1,"Monica",0.73,"female","most honest","morphological","most dishonest","positive","honest","person","honest",0,1,"dishonest"
43,47084,"four_sliders",1,"Angela",0.03,"female","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,2,"dishonest"
43,47084,"four_sliders",1,"Greg",0.41,"male","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,3,"dishonest"
43,47084,"four_sliders",1,"Lee",0.62,"male","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,4,"dishonest"
43,31536,"four_sliders",2,"Stephanie",0.52,"female","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,1,"unintelligent"
43,31536,"four_sliders",2,"Sasha",0.07,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,2,"unintelligent"
43,31536,"four_sliders",2,"Jennifer",0.87,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,3,"unintelligent"
43,31536,"four_sliders",2,"Mia",0.22,"female","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,4,"unintelligent"
43,20254,"four_sliders",3,"Eric",0.28,"male","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,1,"lazy"
43,20254,"four_sliders",3,"Kim",0.09,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,2,"lazy"
43,20254,"four_sliders",3,"Charles",0.89,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,3,"lazy"
43,20254,"four_sliders",3,"Michelle",0.53,"female","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,4,"lazy"
43,28291,"four_sliders",4,"Dylan",0.6,"male","most mature","morphological","most immature","neg_antonym","not immature","person","mature",0,1,"immature"
43,28291,"four_sliders",4,"Andrew",0.84,"male","most mature","morphological","most immature","positive","mature","person","mature",0,2,"immature"
43,28291,"four_sliders",4,"Laura",0.1,"female","most mature","morphological","most immature","antonym","immature","person","mature",0,3,"immature"
43,28291,"four_sliders",4,"John",0.43,"male","most mature","morphological","most immature","neg_positive","not mature","person","mature",0,4,"immature"
43,36251,"four_sliders",5,"Alexander",0.87,"male","tallest","lexical","shortest","positive","tall","person","tall",1,1,"short"
43,36251,"four_sliders",5,"David",0.31,"male","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,2,"short"
43,36251,"four_sliders",5,"William",0.54,"male","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,3,"short"
43,36251,"four_sliders",5,"Tom",0.09,"male","tallest","lexical","shortest","antonym","short","person","tall",1,4,"short"
43,26201,"four_sliders",6,"Veronica",0.62,"female","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,1,"impolite"
43,26201,"four_sliders",6,"Julia",0.34,"female","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,2,"impolite"
43,26201,"four_sliders",6,"Jeremy",0.05,"male","most polite","morphological","most impolite","antonym","impolite","person","polite",0,3,"impolite"
43,26201,"four_sliders",6,"Lucas",0.89,"male","most polite","morphological","most impolite","positive","polite","person","polite",0,4,"impolite"
43,77014,"four_sliders",7,"Anthony",0.18,"male","most proud","lexical","most humble","antonym","humble","person","proud",0,1,"humble"
43,77014,"four_sliders",7,"Claire",0.46,"female","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,2,"humble"
43,77014,"four_sliders",7,"Stephen",0.61,"male","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,3,"humble"
43,77014,"four_sliders",7,"Maya",0.92,"female","most proud","lexical","most humble","positive","proud","person","proud",0,4,"humble"
43,38110,"four_sliders",8,"Emma",0.14,"female","most loud","lexical","most quiet","antonym","quiet","person","loud",0,1,"quiet"
43,38110,"four_sliders",8,"Alison",0.76,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
43,38110,"four_sliders",8,"Kathleen",0.29,"female","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,3,"quiet"
43,38110,"four_sliders",8,"Daniel",0.95,"male","most loud","lexical","most quiet","positive","loud","person","loud",0,4,"quiet"
43,26657,"four_sliders",9,"Diana",0.1,"female","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,1,"unattractive"
43,26657,"four_sliders",9,"Sophia",0.29,"female","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,2,"unattractive"
43,26657,"four_sliders",9,"Gabriel",0.87,"male","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,3,"unattractive"
43,26657,"four_sliders",9,"Samuel",0.61,"male","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,4,"unattractive"
43,42739,"four_sliders",10,"Alicia",0.29,"female","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,1,"foolish"
43,42739,"four_sliders",10,"Cameron",0.63,"male","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,2,"foolish"
43,42739,"four_sliders",10,"Melinda",0.05,"female","most wise","lexical","most foolish","antonym","foolish","person","wise",0,3,"foolish"
43,42739,"four_sliders",10,"Michael",0.94,"male","most wise","lexical","most foolish","positive","wise","person","wise",0,4,"foolish"
44,11954,"four_sliders",1,"Cameron",0.11,"male","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,1,"uninteresting"
44,11954,"four_sliders",1,"Mia",0.16,"female","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,2,"uninteresting"
44,11954,"four_sliders",1,"Michelle",0.56,"female","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,3,"uninteresting"
44,11954,"four_sliders",1,"Veronica",0.62,"female","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,4,"uninteresting"
44,9870,"four_sliders",2,"Alexander",0.68,"male","most educated","morphological","most uneducated","positive","educated","person","educated",0,1,"uneducated"
44,9870,"four_sliders",2,"Maya",0.36,"female","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,2,"uneducated"
44,9870,"four_sliders",2,"Dylan",0.78,"male","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,3,"uneducated"
44,9870,"four_sliders",2,"David",0.18,"male","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,4,"uneducated"
44,9925,"four_sliders",3,"Jeremy",0.27,"male","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,1,"dishonest"
44,9925,"four_sliders",3,"Stephen",0.18,"male","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,2,"dishonest"
44,9925,"four_sliders",3,"Alicia",0.68,"female","most honest","morphological","most dishonest","positive","honest","person","honest",0,3,"dishonest"
44,9925,"four_sliders",3,"Julia",0.53,"female","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,4,"dishonest"
44,6685,"four_sliders",4,"Melinda",0.55,"female","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,1,"ugly"
44,6685,"four_sliders",4,"Emma",0.69,"female","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,2,"ugly"
44,6685,"four_sliders",4,"Charles",0.3,"male","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,3,"ugly"
44,6685,"four_sliders",4,"Lee",0.15,"male","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,4,"ugly"
44,9649,"four_sliders",5,"Monica",0.44,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,1,"poor"
44,9649,"four_sliders",5,"Kathleen",0.57,"female","richest","lexical","poorest","positive","rich","person","rich",1,2,"poor"
44,9649,"four_sliders",5,"Daniel",0.14,"male","richest","lexical","poorest","neg_positive","not rich","person","rich",1,3,"poor"
44,9649,"four_sliders",5,"Alison",0.25,"female","richest","lexical","poorest","antonym","poor","person","rich",1,4,"poor"
44,9802,"four_sliders",6,"Kim",0.63,"female","happiest","morphological","unhappiest","positive","happy","person","happy",1,1,"unhappy"
44,9802,"four_sliders",6,"Sasha",0.57,"female","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,2,"unhappy"
44,9802,"four_sliders",6,"Michael",0.28,"male","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,3,"unhappy"
44,9802,"four_sliders",6,"Greg",0.16,"male","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,4,"unhappy"
44,11736,"four_sliders",7,"John",0.15,"male","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,1,"unfriendly"
44,11736,"four_sliders",7,"Anthony",0.29,"male","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,2,"unfriendly"
44,11736,"four_sliders",7,"Tom",0.48,"male","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,3,"unfriendly"
44,11736,"four_sliders",7,"William",0.6,"male","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,4,"unfriendly"
44,6788,"four_sliders",8,"Angela",0.64,"female","most wise","lexical","most foolish","positive","wise","person","wise",0,1,"foolish"
44,6788,"four_sliders",8,"Andrew",0.19,"male","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,2,"foolish"
44,6788,"four_sliders",8,"Gabriel",0.64,"male","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,3,"foolish"
44,6788,"four_sliders",8,"Jennifer",0.18,"female","most wise","lexical","most foolish","antonym","foolish","person","wise",0,4,"foolish"
44,9713,"four_sliders",9,"Laura",0.16,"female","tallest","lexical","shortest","antonym","short","person","tall",1,1,"short"
44,9713,"four_sliders",9,"Sophia",0.19,"female","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,2,"short"
44,9713,"four_sliders",9,"Samuel",0.48,"male","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,3,"short"
44,9713,"four_sliders",9,"Stephanie",0.61,"female","tallest","lexical","shortest","positive","tall","person","tall",1,4,"short"
44,8367,"four_sliders",10,"Eric",0.18,"male","most loud","lexical","most quiet","antonym","quiet","person","loud",0,1,"quiet"
44,8367,"four_sliders",10,"Diana",0.65,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
44,8367,"four_sliders",10,"Claire",0.31,"female","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,3,"quiet"
44,8367,"four_sliders",10,"Lucas",0.82,"male","most loud","lexical","most quiet","positive","loud","person","loud",0,4,"quiet"
45,27318,"four_sliders",1,"Claire",0.32,"female","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,1,"foolish"
45,27318,"four_sliders",1,"Mia",0.83,"female","most wise","lexical","most foolish","positive","wise","person","wise",0,2,"foolish"
45,27318,"four_sliders",1,"Michelle",0.09,"female","most wise","lexical","most foolish","antonym","foolish","person","wise",0,3,"foolish"
45,27318,"four_sliders",1,"Laura",0.53,"female","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,4,"foolish"
45,12224,"four_sliders",2,"Kim",0.84,"female","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,1,"unattractive"
45,12224,"four_sliders",2,"Anthony",0.46,"male","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,2,"unattractive"
45,12224,"four_sliders",2,"Michael",0.18,"male","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,3,"unattractive"
45,12224,"four_sliders",2,"William",0.01,"male","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,4,"unattractive"
45,11807,"four_sliders",3,"Lucas",0.53,"male","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,1,"lazy"
45,11807,"four_sliders",3,"Stephanie",0.9,"female","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,2,"lazy"
45,11807,"four_sliders",3,"Andrew",0.35,"male","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,3,"lazy"
45,11807,"four_sliders",3,"Alicia",0.02,"female","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,4,"lazy"
45,11708,"four_sliders",4,"Eric",0.87,"male","richest","lexical","poorest","positive","rich","person","rich",1,1,"poor"
45,11708,"four_sliders",4,"Emma",0.49,"female","richest","lexical","poorest","neg_positive","not rich","person","rich",1,2,"poor"
45,11708,"four_sliders",4,"Kathleen",0.41,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,3,"poor"
45,11708,"four_sliders",4,"Greg",0.02,"male","richest","lexical","poorest","antonym","poor","person","rich",1,4,"poor"
45,10746,"four_sliders",5,"Sasha",0.49,"female","most mature","morphological","most immature","neg_antonym","not immature","person","mature",0,1,"immature"
45,10746,"four_sliders",5,"Melinda",0.2,"female","most mature","morphological","most immature","neg_positive","not mature","person","mature",0,2,"immature"
45,10746,"four_sliders",5,"Alexander",0.01,"male","most mature","morphological","most immature","antonym","immature","person","mature",0,3,"immature"
45,10746,"four_sliders",5,"Angela",0.89,"female","most mature","morphological","most immature","positive","mature","person","mature",0,4,"immature"
45,12845,"four_sliders",6,"Daniel",0.53,"male","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,1,"unfriendly"
45,12845,"four_sliders",6,"Sophia",0.07,"female","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,2,"unfriendly"
45,12845,"four_sliders",6,"Cameron",0.36,"male","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,3,"unfriendly"
45,12845,"four_sliders",6,"Tom",0.83,"male","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,4,"unfriendly"
45,11746,"four_sliders",7,"Alison",0.72,"female","tallest","lexical","shortest","positive","tall","person","tall",1,1,"short"
